Zona,Escolaridade,Gênero,Faixa etária,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,75 a 79 anos,271,270,"0,9963",0,13,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,80 a 84 anos,106,105,"0,9906",0,9,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,85 a 89 anos,35,35,1,0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,90 a 94 anos,11,10,"0,9091",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,95 a 99 anos,2,2,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,16 anos,40,0,0,0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,17 anos,58,0,0,1,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,18 anos,64,3,"0,0469",1,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,19 anos,64,14,"0,2188",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,20 anos,111,68,"0,6126",1,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,21 a 24 anos,765,701,"0,9163",1,7,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,25 a 29 anos,922,896,"0,9718",0,9,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,30 a 34 anos,793,760,"0,9584",1,11,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,35 a 39 anos,905,865,"0,9558",0,7,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,40 a 44 anos,1195,1154,"0,9657",0,12,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,45 a 49 anos,1266,1231,"0,9724",0,15,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,50 a 54 anos,1069,1030,"0,9635",1,13,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,55 a 59 anos,978,942,"0,9632",0,12,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,60 a 64 anos,750,735,"0,98",0,11,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,65 a 69 anos,553,544,"0,9837",0,17,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,70 a 74 anos,386,386,1,0,22,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,75 a 79 anos,174,172,"0,9885",0,8,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,80 a 84 anos,72,70,"0,9722",0,7,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,85 a 89 anos,19,19,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,90 a 94 anos,4,4,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,95 a 99 anos,2,2,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,Inválido,1,1,1,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,16 anos,5,0,0,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,17 anos,22,0,0,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,18 anos,189,0,0,2,1,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,19 anos,249,7,"0,0281",1,2,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,20 anos,338,95,"0,2811",1,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,21 a 24 anos,1335,1161,"0,8697",2,1,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,25 a 29 anos,2248,2204,"0,9804",1,7,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,30 a 34 anos,2298,2267,"0,9865",0,6,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,35 a 39 anos,2902,2842,"0,9793",2,6,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,40 a 44 anos,3099,3057,"0,9864",1,4,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,45 a 49 anos,2401,2375,"0,9892",0,11,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,50 a 54 anos,1982,1959,"0,9884",0,8,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,55 a 59 anos,1557,1543,"0,991",0,7,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,60 a 64 anos,1129,1120,"0,992",0,7,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,65 a 69 anos,851,846,"0,9941",0,25,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,70 a 74 anos,524,523,"0,9981",0,18,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,75 a 79 anos,208,208,1,0,11,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,80 a 84 anos,86,84,"0,9767",0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,85 a 89 anos,19,19,1,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,FEMININO,90 a 94 anos,1,1,1,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,16 anos,4,0,0,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,17 anos,12,0,0,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,18 anos,137,1,"0,0073",1,0,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,19 anos,181,8,"0,0442",1,1,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,20 anos,205,61,"0,2976",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,21 a 24 anos,993,837,"0,8429",2,1,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,25 a 29 anos,1828,1791,"0,9798",2,6,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,30 a 34 anos,1904,1864,"0,979",0,5,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,35 a 39 anos,2315,2260,"0,9762",0,6,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,40 a 44 anos,2311,2268,"0,9814",1,12,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,45 a 49 anos,1708,1674,"0,9801",1,7,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,50 a 54 anos,1411,1383,"0,9802",0,10,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,55 a 59 anos,1120,1107,"0,9884",0,8,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,60 a 64 anos,842,828,"0,9834",0,9,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,65 a 69 anos,542,537,"0,9908",0,17,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,70 a 74 anos,352,350,"0,9943",0,13,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,75 a 79 anos,145,144,"0,9931",0,4,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,80 a 84 anos,56,55,"0,9821",0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,85 a 89 anos,16,16,1,0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO COMPLETO,MASCULINO,90 a 94 anos,1,1,1,0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,16 anos,250,0,0,1,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,17 anos,359,0,0,0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,18 anos,344,10,"0,0291",3,5,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,19 anos,372,81,"0,2177",4,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,20 anos,358,171,"0,4777",0,0,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,21 a 24 anos,1726,1605,"0,9299",1,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,25 a 29 anos,1039,1023,"0,9846",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,30 a 34 anos,643,621,"0,9658",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,35 a 39 anos,686,664,"0,9679",0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,40 a 44 anos,674,659,"0,9777",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,45 a 49 anos,491,484,"0,9857",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,50 a 54 anos,416,413,"0,9928",0,4,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,55 a 59 anos,347,337,"0,9712",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,60 a 64 anos,239,235,"0,9833",0,4,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,65 a 69 anos,166,165,"0,994",0,5,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,70 a 74 anos,93,92,"0,9892",0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,75 a 79 anos,35,34,"0,9714",0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,80 a 84 anos,13,13,1,0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,85 a 89 anos,5,5,1,0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,FEMININO,90 a 94 anos,2,2,1,0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,16 anos,150,0,0,0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,17 anos,270,0,0,1,0,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,18 anos,369,11,"0,0298",0,5,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,19 anos,265,38,"0,1434",0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,20 anos,339,165,"0,4867",1,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,21 a 24 anos,1623,1502,"0,9254",4,5,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,25 a 29 anos,1058,1026,"0,9698",1,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,30 a 34 anos,662,639,"0,9653",0,5,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,35 a 39 anos,666,629,"0,9444",0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,40 a 44 anos,648,625,"0,9645",0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,45 a 49 anos,457,440,"0,9628",0,4,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,50 a 54 anos,366,354,"0,9672",0,4,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,55 a 59 anos,286,282,"0,986",0,2,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,60 a 64 anos,222,217,"0,9775",0,5,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,65 a 69 anos,132,129,"0,9773",0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,70 a 74 anos,91,90,"0,989",0,3,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,75 a 79 anos,26,25,"0,9615",0,1,2022-07-11 22:32:34
16,ENSINO MÉDIO INCOMPLETO,MASCULINO,80 a 84 anos,8,8,1,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,16 anos,3,0,0,1,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,18 anos,2,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,19 anos,2,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,20 anos,5,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,21 a 24 anos,17,13,"0,7647",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,25 a 29 anos,23,22,"0,9565",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,30 a 34 anos,20,20,1,0,2,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,35 a 39 anos,49,49,1,0,5,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,40 a 44 anos,84,80,"0,9524",0,3,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,45 a 49 anos,153,149,"0,9739",0,2,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,50 a 54 anos,238,230,"0,9664",0,5,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,55 a 59 anos,301,300,"0,9967",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,60 a 64 anos,359,354,"0,9861",0,8,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,65 a 69 anos,359,357,"0,9944",0,19,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,70 a 74 anos,326,326,1,0,18,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,75 a 79 anos,184,183,"0,9946",0,10,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,80 a 84 anos,84,83,"0,9881",0,8,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,85 a 89 anos,33,29,"0,8788",0,2,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,90 a 94 anos,7,6,"0,8571",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,FEMININO,95 a 99 anos,3,3,1,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,17 anos,2,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,18 anos,2,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,19 anos,3,0,0,0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,20 anos,4,2,"0,5",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,21 a 24 anos,29,19,"0,6552",0,0,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,25 a 29 anos,31,26,"0,8387",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,30 a 34 anos,35,33,"0,9429",0,2,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,35 a 39 anos,55,50,"0,9091",0,4,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,40 a 44 anos,107,101,"0,9439",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,45 a 49 anos,160,152,"0,95",0,2,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,50 a 54 anos,208,200,"0,9615",0,5,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,55 a 59 anos,261,248,"0,9502",0,6,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,60 a 64 anos,232,225,"0,9698",0,8,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,65 a 69 anos,264,261,"0,9886",0,14,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,70 a 74 anos,193,192,"0,9948",0,15,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,75 a 79 anos,116,114,"0,9828",0,11,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,80 a 84 anos,47,47,1,0,2,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,85 a 89 anos,10,9,"0,9",0,1,2022-07-11 22:32:34
16,LÊ E ESCREVE,MASCULINO,90 a 94 anos,3,3,1,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,20 anos,4,1,"0,25",0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,21 a 24 anos,31,26,"0,8387",1,2,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,25 a 29 anos,338,331,"0,9793",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,30 a 34 anos,1040,1024,"0,9846",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,35 a 39 anos,1518,1492,"0,9829",0,3,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,40 a 44 anos,1615,1601,"0,9913",0,7,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,45 a 49 anos,1071,1061,"0,9907",1,2,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,50 a 54 anos,831,825,"0,9928",1,2,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,55 a 59 anos,554,552,"0,9964",1,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,60 a 64 anos,333,331,"0,994",0,3,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,65 a 69 anos,218,217,"0,9954",0,12,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,70 a 74 anos,193,191,"0,9896",0,7,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,75 a 79 anos,86,85,"0,9884",0,4,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,80 a 84 anos,22,22,1,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,85 a 89 anos,9,9,1,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,FEMININO,90 a 94 anos,1,1,1,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,20 anos,1,0,0,0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,21 a 24 anos,13,10,"0,7692",0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,25 a 29 anos,185,177,"0,9568",2,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,30 a 34 anos,563,550,"0,9769",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,35 a 39 anos,930,910,"0,9785",0,3,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,40 a 44 anos,860,847,"0,9849",0,5,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,45 a 49 anos,576,565,"0,9809",1,5,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,50 a 54 anos,442,432,"0,9774",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,55 a 59 anos,320,317,"0,9906",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,60 a 64 anos,238,236,"0,9916",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,65 a 69 anos,158,157,"0,9937",0,5,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,70 a 74 anos,98,97,"0,9898",0,0,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,75 a 79 anos,53,52,"0,9811",0,1,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,80 a 84 anos,18,17,"0,9444",0,2,2022-07-11 22:32:34
16,SUPERIOR COMPLETO,MASCULINO,85 a 89 anos,5,5,1,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,18 anos,18,0,0,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,19 anos,31,1,"0,0323",0,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,20 anos,72,20,"0,2778",1,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,21 a 24 anos,331,298,"0,9003",0,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,25 a 29 anos,1017,1010,"0,9931",0,2,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,30 a 34 anos,672,658,"0,9792",1,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,35 a 39 anos,590,582,"0,9864",1,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,40 a 44 anos,468,461,"0,985",0,2,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,45 a 49 anos,253,245,"0,9684",0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,50 a 54 anos,183,180,"0,9836",0,3,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,55 a 59 anos,118,118,1,0,3,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,60 a 64 anos,91,91,1,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,65 a 69 anos,44,43,"0,9773",0,2,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,70 a 74 anos,40,40,1,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,FEMININO,75 a 79 anos,11,11,1,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,18 anos,15,0,0,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,19 anos,28,2,"0,0714",1,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,20 anos,39,4,"0,1026",0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,21 a 24 anos,227,196,"0,8634",0,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,25 a 29 anos,737,721,"0,9783",0,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,30 a 34 anos,593,575,"0,9696",0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,35 a 39 anos,453,442,"0,9757",0,3,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,40 a 44 anos,388,377,"0,9716",0,4,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,45 a 49 anos,225,222,"0,9867",0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,50 a 54 anos,149,148,"0,9933",0,2,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,55 a 59 anos,101,100,"0,9901",0,1,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,60 a 64 anos,69,68,"0,9855",0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,65 a 69 anos,44,43,"0,9773",0,2,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,70 a 74 anos,32,32,1,0,2,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,75 a 79 anos,13,13,1,0,0,2022-07-11 22:32:34
16,SUPERIOR INCOMPLETO,MASCULINO,80 a 84 anos,5,5,1,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,18 anos,2,0,0,0,2,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,19 anos,1,1,1,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,20 anos,1,0,0,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,21 a 24 anos,6,4,"0,6667",0,3,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,25 a 29 anos,12,10,"0,8333",0,2,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,30 a 34 anos,8,7,"0,875",0,1,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,35 a 39 anos,16,13,"0,8125",0,4,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,40 a 44 anos,22,20,"0,9091",0,2,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,45 a 49 anos,24,22,"0,9167",0,7,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,50 a 54 anos,30,26,"0,8667",0,4,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,55 a 59 anos,57,52,"0,9123",0,2,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,60 a 64 anos,53,49,"0,9245",0,7,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,65 a 69 anos,107,101,"0,9439",0,5,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,70 a 74 anos,74,73,"0,9865",0,3,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,75 a 79 anos,45,45,1,0,1,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,80 a 84 anos,23,23,1,0,2,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,85 a 89 anos,13,13,1,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,90 a 94 anos,8,8,1,0,0,2022-07-11 22:32:34
17,ANALFABETO,FEMININO,95 a 99 anos,2,2,1,0,0,2022-07-11 22:32:34
17,ANALFABETO,MASCULINO,19 anos,2,1,"0,5",0,1,2022-07-11 22:32:34
17,ANALFABETO,MASCULINO,20 anos,1,1,1,0,0,2022-07-11 22:32:34
17,ANALFABETO,MASCULINO,21 a 24 anos,11,11,1,0,6,2022-07-11 22:32:34
17,ANALFABETO,MASCULINO,25 a 29 anos,10,10,1,0,2,2022-07-11 22:32:34
17,ANALFABETO,MASCULINO,30 a 34 anos,9,8,"0,8889",0,3,2022-07-11 22:32:34
